#============================================================================
# Opacities computed by OpTool
# Method:   DHS  fmax=  0.800
# Parameters:
#   amin [um]=      2.000 amax [um]=      2.000  na  =    1     apow=   3.5    
#   lmin [um]=      6.700 lmax [um]=     50.000  nlam= 1000     nang=   180
#   porosity =      0.000 p_mantle =      0.000  fmax= 0.80     chop=   0.0
# Composition:
#  Where   mfrac  rho   Material
#  -----   -----  ----  -----------------------------------------------------
#  core    0.333  3.30  /Users/jvarga/Dokumentumok/MATISSE/pro/optool/lnk_data/ad/oliSC_x_551K.lnk
#  core    0.333  3.30  /Users/jvarga/Dokumentumok/MATISSE/pro/optool/lnk_data/ad/oliSC_y_551K.lnk
#  core    0.333  3.30  /Users/jvarga/Dokumentumok/MATISSE/pro/optool/lnk_data/ad/oliSC_z_551K.lnk
#  - - -   - - -  -  -  - - - - - - - - - - - - - - - - - - - - - - - - - - -
#============================================================================
# Standard output file, no scattering matrix
#    iformat
#    nlambda
#    lambda[um]  kabs [cm^2/g]  ksca [cm^2/g]    g_asymmetry
#============================================================================
           3
        1000
   6.700000e+00   3.027512e+01   9.031260e+02   5.993201e-01
   6.713493e+00   3.048359e+01   8.933771e+02   5.999490e-01
   6.727014e+00   3.068659e+01   8.836410e+02   6.005867e-01
   6.740562e+00   3.089810e+01   8.739047e+02   6.012343e-01
   6.754137e+00   3.111219e+01   8.641934e+02   6.018897e-01
   6.767740e+00   3.131790e+01   8.544995e+02   6.025523e-01
   6.781370e+00   3.154816e+01   8.447990e+02   6.032248e-01
   6.795027e+00   3.175325e+01   8.351426e+02   6.039007e-01
   6.808712e+00   3.196658e+01   8.254995e+02   6.045832e-01
   6.822424e+00   3.218975e+01   8.158778e+02   6.052715e-01
   6.836164e+00   3.239624e+01   8.062775e+02   6.059643e-01
   6.849932e+00   3.262239e+01   7.967067e+02   6.066609e-01
   6.863727e+00   3.285704e+01   7.871488e+02   6.073622e-01
   6.877551e+00   3.308629e+01   7.776235e+02   6.080658e-01
   6.891402e+00   3.330680e+01   7.681364e+02   6.087711e-01
   6.905281e+00   3.354038e+01   7.586781e+02   6.094781e-01
   6.919188e+00   3.377137e+01   7.492640e+02   6.101846e-01
   6.933123e+00   3.399160e+01   7.398708e+02   6.108929e-01
   6.947086e+00   3.422804e+01   7.305252e+02   6.116002e-01
   6.961077e+00   3.446873e+01   7.212009e+02   6.123073e-01
   6.975096e+00   3.470010e+01   7.119380e+02   6.130112e-01
   6.989143e+00   3.493153e+01   7.027152e+02   6.137127e-01
   7.003219e+00   3.517997e+01   6.935168e+02   6.144131e-01
   7.017323e+00   3.543120e+01   6.843787e+02   6.151084e-01
   7.031456e+00   3.568100e+01   6.752831e+02   6.158001e-01
   7.045617e+00   3.593827e+01   6.662252e+02   6.164878e-01
   7.059806e+00   3.618035e+01   6.572238e+02   6.171692e-01
   7.074025e+00   3.643339e+01   6.482737e+02   6.178438e-01
   7.088271e+00   3.669476e+01   6.393601e+02   6.185132e-01
   7.102547e+00   3.694104e+01   6.305149e+02   6.191742e-01
   7.116851e+00   3.721063e+01   6.217188e+02   6.198285e-01
   7.131184e+00   3.745665e+01   6.129785e+02   6.204730e-01
   7.145546e+00   3.772741e+01   6.042844e+02   6.211092e-01
   7.159937e+00   3.799670e+01   5.956549e+02   6.217362e-01
   7.174356e+00   3.827715e+01   5.870649e+02   6.223534e-01
   7.188805e+00   3.853475e+01   5.785609e+02   6.229578e-01
   7.203283e+00   3.881082e+01   5.700894e+02   6.235530e-01
   7.217790e+00   3.908354e+01   5.616820e+02   6.241358e-01
   7.232326e+00   3.938391e+01   5.533457e+02   6.247061e-01
   7.246892e+00   3.966125e+01   5.450560e+02   6.252635e-01
   7.261487e+00   3.996016e+01   5.368396e+02   6.258068e-01
   7.276111e+00   4.024392e+01   5.286803e+02   6.263361e-01
   7.290765e+00   4.053486e+01   5.205917e+02   6.268507e-01
   7.305448e+00   4.083236e+01   5.125530e+02   6.273507e-01
   7.320161e+00   4.114136e+01   5.045679e+02   6.278359e-01
   7.334904e+00   4.145753e+01   4.966594e+02   6.283041e-01
   7.349676e+00   4.176418e+01   4.888256e+02   6.287548e-01
   7.364478e+00   4.207723e+01   4.810357e+02   6.291899e-01
   7.379309e+00   4.238444e+01   4.733228e+02   6.296063e-01
   7.394171e+00   4.271632e+01   4.656722e+02   6.300049e-01
   7.409062e+00   4.303732e+01   4.580811e+02   6.303851e-01
   7.423984e+00   4.336436e+01   4.505573e+02   6.307462e-01
   7.438935e+00   4.369070e+01   4.431089e+02   6.310868e-01
   7.453917e+00   4.405164e+01   4.357091e+02   6.314099e-01
   7.468929e+00   4.440453e+01   4.283778e+02   6.317117e-01
   7.483971e+00   4.473688e+01   4.211179e+02   6.319918e-01
   7.499043e+00   4.510584e+01   4.139205e+02   6.322517e-01
   7.514146e+00   4.545944e+01   4.067843e+02   6.324897e-01
   7.529279e+00   4.581703e+01   3.997108e+02   6.327056e-01
