#============================================================================
# Opacities computed by OpTool
# Method:   DHS  fmax=  0.800
# Parameters:
#   amin [um]=      1.000 amax [um]=      1.000  na  =    1     apow=   3.5    
#   lmin [um]=      6.700 lmax [um]=     50.000  nlam= 1000     nang=   180
#   porosity =      0.000 p_mantle =      0.000  fmax= 0.80     chop=   0.0
# Composition:
#  Where   mfrac  rho   Material
#  -----   -----  ----  -----------------------------------------------------
#  core    0.333  3.30  /Users/jvarga/Dokumentumok/MATISSE/pro/optool/lnk_data/ad/oliSC_x_551K.lnk
#  core    0.333  3.30  /Users/jvarga/Dokumentumok/MATISSE/pro/optool/lnk_data/ad/oliSC_y_551K.lnk
#  core    0.333  3.30  /Users/jvarga/Dokumentumok/MATISSE/pro/optool/lnk_data/ad/oliSC_z_551K.lnk
#  - - -   - - -  -  -  - - - - - - - - - - - - - - - - - - - - - - - - - - -
#============================================================================
# Standard output file, no scattering matrix
#    iformat
#    nlambda
#    lambda[um]  kabs [cm^2/g]  ksca [cm^2/g]    g_asymmetry
#============================================================================
           3
        1000
   6.700000e+00   2.329178e+01   2.207791e+02   3.371012e-01
   6.713493e+00   2.346186e+01   2.183866e+02   3.357114e-01
   6.727014e+00   2.362788e+01   2.160091e+02   3.343255e-01
   6.740562e+00   2.380215e+01   2.136434e+02   3.329423e-01
   6.754137e+00   2.397882e+01   2.112945e+02   3.315632e-01
   6.767740e+00   2.415052e+01   2.089594e+02   3.301872e-01
   6.781370e+00   2.434190e+01   2.066349e+02   3.288143e-01
   6.795027e+00   2.451513e+01   2.043282e+02   3.274452e-01
   6.808712e+00   2.469566e+01   2.020341e+02   3.260794e-01
   6.822424e+00   2.488469e+01   1.997544e+02   3.247172e-01
   6.836164e+00   2.506209e+01   1.974870e+02   3.233582e-01
   6.849932e+00   2.525576e+01   1.952350e+02   3.220029e-01
   6.863727e+00   2.545798e+01   1.929936e+02   3.206509e-01
   6.877551e+00   2.565656e+01   1.907666e+02   3.193024e-01
   6.891402e+00   2.584951e+01   1.885541e+02   3.179572e-01
   6.905281e+00   2.605354e+01   1.863550e+02   3.166159e-01
   6.919188e+00   2.625780e+01   1.841707e+02   3.152779e-01
   6.933123e+00   2.645426e+01   1.819965e+02   3.139433e-01
   6.947086e+00   2.666484e+01   1.798383e+02   3.126123e-01
   6.961077e+00   2.688020e+01   1.776895e+02   3.112846e-01
   6.975096e+00   2.708911e+01   1.755581e+02   3.099608e-01
   6.989143e+00   2.729949e+01   1.734392e+02   3.086405e-01
   7.003219e+00   2.752506e+01   1.713299e+02   3.073232e-01
   7.017323e+00   2.775333e+01   1.692371e+02   3.060101e-01
   7.031456e+00   2.798261e+01   1.671560e+02   3.047002e-01
   7.045617e+00   2.821918e+01   1.650859e+02   3.033937e-01
   7.059806e+00   2.844538e+01   1.630296e+02   3.020905e-01
   7.074025e+00   2.868134e+01   1.609866e+02   3.007914e-01
   7.088271e+00   2.892524e+01   1.589534e+02   2.994952e-01
   7.102547e+00   2.915872e+01   1.569356e+02   2.982029e-01
   7.116851e+00   2.941171e+01   1.549304e+02   2.969141e-01
   7.131184e+00   2.964795e+01   1.529368e+02   2.956286e-01
   7.145546e+00   2.990589e+01   1.509543e+02   2.943466e-01
   7.159937e+00   3.016291e+01   1.489862e+02   2.930684e-01
   7.174356e+00   3.043155e+01   1.470264e+02   2.917931e-01
   7.188805e+00   3.068346e+01   1.450841e+02   2.905217e-01
   7.203283e+00   3.095088e+01   1.431490e+02   2.892535e-01
   7.217790e+00   3.121741e+01   1.412268e+02   2.879888e-01
   7.232326e+00   3.150781e+01   1.393196e+02   2.867280e-01
   7.246892e+00   3.178174e+01   1.374205e+02   2.854699e-01
   7.261487e+00   3.207410e+01   1.355364e+02   2.842162e-01
   7.276111e+00   3.235618e+01   1.336626e+02   2.829653e-01
   7.290765e+00   3.264542e+01   1.318026e+02   2.817182e-01
   7.305448e+00   3.294211e+01   1.299515e+02   2.804740e-01
   7.320161e+00   3.324951e+01   1.281103e+02   2.792332e-01
   7.334904e+00   3.356432e+01   1.262835e+02   2.779963e-01
   7.349676e+00   3.387276e+01   1.244704e+02   2.767630e-01
   7.364478e+00   3.418885e+01   1.226644e+02   2.755322e-01
   7.379309e+00   3.450167e+01   1.208724e+02   2.743052e-01
   7.394171e+00   3.483625e+01   1.190918e+02   2.730819e-01
   7.409062e+00   3.516335e+01   1.173210e+02   2.718616e-01
   7.423984e+00   3.549763e+01   1.155621e+02   2.706444e-01
   7.438935e+00   3.583306e+01   1.138167e+02   2.694312e-01
   7.453917e+00   3.619845e+01   1.120796e+02   2.682209e-01
   7.468929e+00   3.655973e+01   1.103541e+02   2.670137e-01
   7.483971e+00   3.690522e+01   1.086407e+02   2.658101e-01
   7.499043e+00   3.728319e+01   1.069384e+02   2.646098e-01
   7.514146e+00   3.765004e+01   1.052460e+02   2.634125e-01
   7.529279e+00   3.802194e+01   1.035641e+02   2.622183e-01
   7.544443e+00   3.841441e+01   1.018954e+02   2.610279e-01
   7.559637e+00   3.881927e+01   1.002393e+02   2.598411e-01
   7.574862e+00   3.920535e+01   9.858924e+01   2.586562e-01
   7.590117e+00   3.961450e+01   9.695303e+01   2.574755e-01
   7.605403e+00   4.002882e+01   9.532640e+01   2.562975e-01
   7.620720e+00   4.046070e+01   9.371073e+01   2.551229e-01
   7.636068e+00   4.088117e+01   9.210643e+01   2.539512e-01
   7.651447e+00   4.133061e+01   9.051327e+01   2.527831e-01
   7.666856e+00   4.177456e+01   8.893077e+01   2.516178e-01
